identifier,version,Node ID,Revision ID,Revision Count,humanCodingScheme,P1 Notation,P2 Notation,P3 Notation,P4 Notation,P5 Notation,P6 Notation,P7 Notation,P8 Notation,P9 Notation,P1 Label,P2 Label,P3 Label,P4 Label,P5 Label,P6 Label,P7 Label,P8 Label,P9 Label,Statement Type,Education Level,Code,Label,fullstatement,concept keywords,Narrative,Notes,Statement Origin,ACT Original,Citations Text,Item Codes,Aligned CCSS/NGSS,Statement Tags,Order,Item Taxonomy Codes,Reporting Categories,Statement Subtype,Progression Group Number,Progression Group Label,Progression Group Level,Begin Grade,Errors and Misconceptions Text,Progression Citations,Errors Citations,Evidence Narrative,Passage/Stimulus Characteristics,Task Content Characteristics,Response and Interaction Characteristics,Key Non-targeted Constructs,Allowed Additional Skill Targets,Construct-Relevant Vocabulary,Vocabulary to Avoid,Task Narrative,Depth of Knowledge,Item Type,Available Tools,Specific Accessibility Concerns,Task Model Variables,Passage/Stimulus Specification,Common Errors and Misconceptions,Stem Requirements,Key and Distractor Requirements,Technology-Enhanced Interation Guidelines,Task Model Notes,Example items (codes or filenames),Example items (HTML),Rubric and Scoring Rules,Item Authoring Tips,Common Item Authoring Problems
00ad3f2f-8986-4c74-a8cd-64d75b90ba43,2016-09-06 T12:54,75480,76653,1,H.A.MATH.NQ.CC.CS.L1.1,H,A,MATH,NQ,CC,CS,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 1 - Recognize small quantities,,,P,K;,,,"Instantly recognize sets of 1-5 (i.e., subitize)","When shown 3 pebbles on a tabletop, instantly recognize there are 3 objects without counting them",,,,0,"Clements et al., 2013; Yun et al., 2011; Benoit et al., 2011",,,,1,,,Achievement KSAO,1,Recognize small quantities,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83434-3c5c-4073-88b3-cf273bbf2e49,2016-09-06 T12:54,75482,76655,1,H.A.MATH.NQ.CC.CS.L1.2,H,A,MATH,NQ,CC,CS,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 1 - Recognize small quantities,,,P,K;,,,"Recognize sets of 6-10 (i.e., conceptually subitize)","When shown 8 pebbles on a tabletop, recognize the smaller sets contained within (e.g., 5 and 3) and combine them to find the total without counting them",,,,0,"Clements et al., 2013; Yun et al., 2011; Benoit et al., 2012",,,,2,,,Achievement KSAO,1,Recognize small quantities,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36cb8440-d932-4c48-9140-febd762931ec,2016-09-06 T12:54,75484,76657,1,H.A.MATH.NQ.CC.CS.L2.1,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,P,K;,,,Pair a single object with a single number name,,,,,0,,,K.CC.B; K.CC.4a,,1,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31d351c0-b218-4b29-b8f7-061a8f5aec66,2016-09-06 T12:54,75486,76659,1,H.A.MATH.NQ.CC.CS.L2.2,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,P,K;,,,State the number names in order when counting a set,,,,,0,,,K.CC.B; K.CC.4a,,2,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ffbe4d1-3151-4bdb-a0c9-bbf003c72fc7,2016-09-06 T12:54,75488,76661,1,H.A.MATH.NQ.CC.CS.L2.3,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,K,K;,,,Understand that the last number name stated when counting a set indicates the amount in the set,,,,,0,,,K.CC.B; K.CC.4b,,3,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc713a6-1443-47e9-845e-8aa8dd2309b4,2016-09-06 T12:54,75490,76663,1,H.A.MATH.NQ.CC.CS.L2.4,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,K,K;,,,Understand that the number of objects in a set is the same regardless of the arrangement of the objects or the order in which the objects were counted,,,,,0,,,K.CC.B; K.CC.4b,,4,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ff6dcd2-13b7-44a8-a325-ca21a1314bab,2016-09-06 T12:54,75492,76665,1,H.A.MATH.NQ.CC.CS.L2.5,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,K,K;,,,Understand that any set of discrete objects or events can be counted,,,,,0,,,K.CC.B; K.CC.4,,5,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812850c8-5088-4b78-874c-5301983af42d,2016-09-06 T12:54,75494,76667,1,H.A.MATH.NQ.CC.CS.L2.6,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,K,K;,,,Understand that each successive number name refers to a quantity that is one more,,,,,0,,,K.CC.B; K.CC.4c,,6,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb3a9f1-9246-4fb2-9c5f-1cf36f8679e1,2016-09-06 T12:54,75496,76669,1,H.A.MATH.NQ.CC.CS.L2.7,H,A,MATH,NQ,CC,CS,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 2 - Understand and demonstrate the relationship between counting and cardinality,,,K,K;,,,Understand that each previous number name refers to a quantity that is one less,,,,,0,,,K.CC.B; K.CC.4c,,7,,,Achievement KSAO,2,Understand and demonstrate the relationship between counting and cardinality,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2983d0-5b39-47d5-b3d9-e326553ae24b,2016-09-06 T12:54,75498,76671,1,H.A.MATH.NQ.CC.CS.L3.1,H,A,MATH,NQ,CC,CS,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 3 - Reason about transformations applied to quantities,,,K,K;,,,Understand that adding an object to a set increases the size of the set,,,,,0,,,K.CC.B; K.CC.4b,,1,,,Achievement KSAO,3,Reason about transformations applied to quantities,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f2ea87-6b1b-4aaf-bf87-64a23318cb7d,2016-09-06 T12:54,75500,76673,1,H.A.MATH.NQ.CC.CS.L3.2,H,A,MATH,NQ,CC,CS,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 3 - Reason about transformations applied to quantities,,,K,K;,,,Understand that removing an object to a set decreases the size of the set,,,,,0,,,K.CC.B; K.CC.4b,,2,,,Achievement KSAO,3,Reason about transformations applied to quantities,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513c1211-172d-4669-9686-b78cdfd0f5a3,2016-09-06 T12:54,75502,76675,1,H.A.MATH.NQ.CC.CS.L3.3,H,A,MATH,NQ,CC,CS,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 3 - Reason about transformations applied to quantities,,,P,K;,,,Determine the cardinality of a set of up to 10 objects when nothing is added/removed from the set but the linear arrangement of objects in the set is lengthened or compressed,,,,,0,,,K.CC.C; K.CC.6,,3,,,Achievement KSAO,3,Reason about transformations applied to quantities,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dabaabc-52cd-4644-8b8e-8b00315bd156,2016-09-06 T12:54,75504,76677,1,H.A.MATH.NQ.CC.CS.L3.4,H,A,MATH,NQ,CC,CS,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 3 - Reason about transformations applied to quantities,,,P,K;,,,"Compare sizes of sets by reasoning about the type of transformation applied to one or both sets (i.e., adding or removing an object) and without counting",,,,,0,,,K.CC.B; K.CC.4b,,4,,,Achievement KSAO,3,Reason about transformations applied to quantities,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72309e96-8821-4686-a60c-ca845db02bc1,2016-09-06 T12:54,75506,76679,1,H.A.MATH.NQ.CC.CS.L3.5,H,A,MATH,NQ,CC,CS,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 3 - Reason about transformations applied to quantities,,,P,K;,,,Understand that neither the addition nor removal of objects in a set changes its cardinality,,,,,0,,,K.CC.B; K.CC.4b,,5,,,Achievement KSAO,3,Reason about transformations applied to quantities,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d725d53-f341-4979-bcaf-f34f0cb40774,2016-09-06 T12:54,75508,76681,1,H.A.MATH.NQ.CC.CS.L4.1,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,"Count as many as 19 objects arranged in a line, a rectangular array, or a circle",,,,,0,,,K.CC.B; K.CC.5,,1,,,Achievement KSAO,4,Count objects in a set,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc4f348-48fa-409d-85a4-4464979e5f35,2016-09-06 T12:54,75510,76683,1,H.A.MATH.NQ.CC.CS.L4.2,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,Count as many as 10 objects arranged in a scattered configuration,,,,,0,,,K.CC.B; K.CC.5,,2,,,Achievement KSAO,4,Count objects in a set,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140cabae-7d8f-4738-b306-decc5e4e3b1e,2016-09-06 T12:54,75512,76685,1,H.A.MATH.NQ.CC.CS.L4.3,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,Count as many as 10 discrete events,,,,,0,,,K.CC.B; K.CC.5,,3,,,Achievement KSAO,4,Count objects in a set,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56873647-0d7b-4e84-90c2-92ee499df195,2016-09-06 T12:54,75514,76687,1,H.A.MATH.NQ.CC.CS.L4.4,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,Create a set of up to 5 objects from a larger set,,,,,0,"Clements et al., 2013",,K.CC.B; K.CC.5,,4,,,Achievement KSAO,4,Count objects in a set,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d429322f-a400-4d2d-8bce-8c606f904d0a,2016-09-06 T12:54,75516,76689,1,H.A.MATH.NQ.CC.CS.L4.5,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,Create a set of up to 10 objects from a larger set,,,,,0,"Clements et al., 2013",,K.CC.B; K.CC.5,,5,,,Achievement KSAO,4,Count objects in a set,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c16d074a-7ae7-4dec-b603-e2c72206d23c,2016-09-06 T12:54,75518,76691,1,H.A.MATH.NQ.CC.CS.L4.6,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,K;,,,Create a set of up to 20 objects from a larger set,,,,,0,"Clements et al., 2013",,K.CC.B; K.CC.5,,6,,,Achievement KSAO,4,Count objects in a set,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84477311-213a-499c-8384-6d9b86cef0f8,2016-09-06 T12:54,75520,76693,1,H.A.MATH.NQ.CC.CS.L4.7,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,1;,,,Count up to 50 objects,,,,,0,,,,,7,,,Achievement KSAO,4,Count objects in a set,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dce40414-1d4c-4d38-87fd-bab811c59339,2016-09-06 T12:54,75522,76695,1,H.A.MATH.NQ.CC.CS.L4.8,H,A,MATH,NQ,CC,CS,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 4 - Count objects in a set,,,P,1;,,,Create a set of up to 50 objects from a larger set,,,,,0,,,,,8,,,Achievement KSAO,4,Count objects in a set,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dc09dec-f5dd-4966-9c07-ed5a9152d563,2016-09-06 T12:54,75524,76697,1,H.A.MATH.NQ.CC.CS.L5.1,H,A,MATH,NQ,CC,CS,L5,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 5 - Conduct figural counting,,,P,K;,,,"Identify total numbers in a set by counting visible and hidden objects (i.e., figural counting)",,,,,0,,,,,1,,,Achievement KSAO,5,Conduct figural counting,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad30a82-0cc2-4aba-95cf-280d927b9ff2,2016-09-06 T12:54,75526,76699,1,H.A.MATH.NQ.CC.CS.L6.1,H,A,MATH,NQ,CC,CS,L6,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 6 - Use place value materials to represent a number,,,P,3;,,,Represent the number of objects within 1000 using place value materials represented in traditional left-to-right layout,"Base-ten blocks are represented in value groups from left-to-right: 4 hundreds, 7 tens, 3 ones",,,,0,"Chan et al., 2014",,,,1,,,Achievement KSAO,6,Use place value materials to represent the number of objects within 1000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3ba4e65-5770-4590-a34c-a5fcefb5c9ad,2016-09-06 T12:54,75528,76701,1,H.A.MATH.NQ.CC.CS.L6.2,H,A,MATH,NQ,CC,CS,L6,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Count Sets,Level 6 - Use place value materials to represent a number,,,MP,3;,,,Represent the number of objects within 1000 using place value materials represented in a non-traditional layout,"Base-ten blocks are represented randomly, without grouping by value: 1 hundred, 3 tens, 2 ones, 4 tens, 3 hundreds, 1 one",,,,0,"Chan et al., 2014",,,,2,,,Achievement KSAO,6,Use place value materials to represent the number of objects within 1000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee0a7bf3-aad9-426b-9df5-f4038969e09f,2016-09-06 T12:54,74947,76120,1,H.A.MATH.NQ.CC.CO.L1,H,A,MATH,NQ,CC,CO,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,,,,LC,,L1,Level 1,"Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b58cc6e4-348b-4075-9746-ab39de9d4173,2016-09-06 T12:54,74948,76121,1,H.A.MATH.NQ.CC.CO.L2,H,A,MATH,NQ,CC,CO,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,,,,LC,,L2,Level 2,Order written numerals to 100 and use ordinal positions first through tenth,,,,,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf1da2a-4161-4fc8-9158-178e5a00c526,2016-09-06 T12:54,74949,76122,1,H.A.MATH.NQ.CC.CO.L3,H,A,MATH,NQ,CC,CO,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,,,,LC,,L3,Level 3,"Read, write, and use ordinal positions first through twentieth",,,,,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95b56c0f-57ab-4fdc-8ccd-ca63203cd6cc,2016-09-06 T12:54,74950,76123,1,H.A.MATH.NQ.CC.CO.L4,H,A,MATH,NQ,CC,CO,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,,,,LC,,L4,Level 4,"Read, write, and use ordinal positions first through hundredth",,,,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471a99b7-14d4-4c33-9213-dd4a6a347a20,2016-09-06 T12:54,75530,76703,1,H.A.MATH.NQ.CC.CO.L1.1,H,A,MATH,NQ,CC,CO,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 1 - Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,MP,K;,,,Compare two quantities up to 10 to identify which is greater/less,,,,,0,,,K.CC.C; K.CC.6,,1,,,Achievement KSAO,1,Compare two quantities up to 10 and use greater/less vocabulary to describe the comparison,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab5cc7c-b451-46dd-b596-1e2d6167251e,2016-09-06 T12:54,75532,76705,1,H.A.MATH.NQ.CC.CO.L1.2,H,A,MATH,NQ,CC,CO,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 1 - Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,MP,K;,,,"Compare quantities using words such as ""more than, less than, equal to"" to describe the relationships between two sets",,,,,0,,,,,2,,,Achievement KSAO,1,Compare two quantities up to 10 and use greater/less vocabulary to describe the comparison,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea45d6f9-d904-4b25-9ed0-ef9ad666480b,2016-09-06 T12:54,75534,76707,1,H.A.MATH.NQ.CC.CO.L1.3,H,A,MATH,NQ,CC,CO,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 1 - Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,P,K;,,,"Identify the ordinal positions first, second, third, and last using an ordered set of objects or events",,,,,0,,,,,3,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dceda793-b126-4ab7-9fde-6054cd12244d,2016-09-06 T12:54,75536,76709,1,H.A.MATH.NQ.CC.CO.L1.4,H,A,MATH,NQ,CC,CO,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 1 - Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,MP,K;,,,Identify an object in an ordered set given an ordinal position up to third,,,,,0,,,,,4,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae0bea1c-0376-40a4-b1d5-c399155da37c,2016-09-06 T12:54,75538,76711,1,H.A.MATH.NQ.CC.CO.L1.5,H,A,MATH,NQ,CC,CO,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 1 - Verbally compare two quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",,,P,K;,,,Understand the relationship between ordinal position and cardinal number,,,,,0,,,,,5,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18201e01-efa0-483b-ac18-8bf79e0c1b35,2016-09-06 T12:54,75540,76713,1,H.A.MATH.NQ.CC.CO.L2.1,H,A,MATH,NQ,CC,CO,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,Level 2 - Order written numerals to 100 and use ordinal positions first through tenth,,,P,K;,,,Compare two numerals between 0 and 12 to identify which is greater/less,,,,,0,,,K.CC.C; K.CC.7,,1,,,Achievement KSAO,2,Compare and order written numerals,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a4073fb-0224-48f9-9282-f0e981d0ae46,2016-09-06 T12:54,75542,76715,1,H.A.MATH.NQ.CC.CO.L2.2,H,A,MATH,NQ,CC,CO,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,Level 2 - Order written numerals to 100 and use ordinal positions first through tenth,,,MP,1;,,,Order written numerals up to 100 from least to greatest,,,,,0,,,,,2,,,Achievement KSAO,2,Compare and order written numerals,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67984816-cc2c-4196-a432-d6ee386d042d,2016-09-06 T12:54,75544,76717,1,H.A.MATH.NQ.CC.CO.L2.3,H,A,MATH,NQ,CC,CO,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,Level 2 - Order written numerals to 100 and use ordinal positions first through tenth,,,P,1;,,,Order written numerals up to 100 from greatest or least,,,,,0,,,,,3,,,Achievement KSAO,2,Compare and order written numerals,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fca6d33e-fc75-4dd7-b438-fdcb3e8d89f9,2016-09-06 T12:54,75546,76719,1,H.A.MATH.NQ.CC.CO.L2.4,H,A,MATH,NQ,CC,CO,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,Level 2 - Order written numerals to 100 and use ordinal positions first through tenth,,,P,1;,,,Identify the ordinal positions first through tenth using an ordered set of objects or events,,,,,0,,,,,4,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304e81-c743-4707-8e6b-cee7accce88d,2016-09-06 T12:54,75548,76721,1,H.A.MATH.NQ.CC.CO.L2.5,H,A,MATH,NQ,CC,CO,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,Level 2 - Order written numerals to 100 and use ordinal positions first through tenth,,,MP,1;,,,Identify an object in an ordered set given the ordinal position up to tenth,,,,,0,,,,,5,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485141bc-76c8-4ce0-bd7f-9528c04b9e39,2016-09-06 T12:54,75550,76723,1,H.A.MATH.NQ.CC.CO.L3.1,H,A,MATH,NQ,CC,CO,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 3 - Read, write, and use ordinal positions first through twentieth",,,P,2;,,,Identify the ordinal positions first through twentieth using an ordered set of objects or events,,,,,0,,,,,1,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2da1fcf-0516-49c9-b256-9395de7f73df,2016-09-06 T12:54,75552,76725,1,H.A.MATH.NQ.CC.CO.L3.2,H,A,MATH,NQ,CC,CO,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 3 - Read, write, and use ordinal positions first through twentieth",,,MP,2;,,,Identify an object in an ordered set given the ordinal position up to twentieth,,,,,0,,,,,2,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f819d5c-e02d-4c29-ab51-3466ca9546c0,2016-09-06 T12:54,75554,76727,1,H.A.MATH.NQ.CC.CO.L3.3,H,A,MATH,NQ,CC,CO,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 3 - Read, write, and use ordinal positions first through twentieth",,,MP,2;,,,Write the ordinal numbers first through twentieth,,,,,0,,,,,3,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7dafc2-e642-4592-8524-8adabb6c1295,2016-09-06 T12:54,75556,76729,1,H.A.MATH.NQ.CC.CO.L3.4,H,A,MATH,NQ,CC,CO,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 3 - Read, write, and use ordinal positions first through twentieth",,,MP,2;,,,"Identify ordinal numbers first through twentieth written symbolically (e.g., 1st, 2nd, 11th)",,,,,0,,,,,4,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8b16f0c-b831-422a-97d3-ecf73b71618e,2016-09-06 T12:54,75558,76731,1,H.A.MATH.NQ.CC.CO.L4.1,H,A,MATH,NQ,CC,CO,L4,,,Holistic Framework,Core Academics,Math,Number and Quantity,Counting and Cardinality,Compare and Order,"Level 4 - Read, write, and use ordinal positions first through hundredth",,,MP,3;,,,Identify the ordinal position of an object in a set of less than 100 objects or events,,,,,0,,,,,1,,,Achievement KSAO,3,Determine an object's ordinal position and position an object in an ordered set given an ordinal number through hundredth,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
